processed_tweet,username
 i miss the feel of know im actual import to someon,depressingmsgs
 i serious overthink everyth which make me stress myself out and it creat problem that werent even there in the first place,depressingmsgs
 im so tire of get lie to tire of be use tire of fake peopl tire of pleas peopl tire of judgment peopl just tire,depressingmsgs
 i like to pretend that everyths alright caus when everybodi els think youre fine sometim you forget for a while that youre not,depressingmsgs
 she the girl who laugh smile and talk a lot and seem realli happi she could also be the girl who cri herself to sleep everi night,depressingmsgs
 im so tire im stress and im sad everyth hurt im about to break down and i know i should be stronger than thi but im not,depressingmsgs
 so mani peopl in thi world have trust issu becaus peopl say im here for you and then run away as soon as thing start to fall apart,depressingmsgs
 mental and emot drain,depressingmsgs
 im scare to get close to peopl becaus i think they will eventu walk out of my life no matter how close we are becaus everyon leav,depressingmsgs
 be sad for no reason is wors than be sad for a reason becaus there absolut noth you can do to make yourself feel better,depressingmsgs
 have you ever want to cri but no tear came out so you just stare blankli into space while feel your heart break into a million piec,depressingmsgs
 no one notic your tear no one notic your sad no one notic your pain but they all notic your mistak,depressingmsgs
 it hurt when you go through someth that kill you insid but you have to act like it doesnt affect you at all,depressingmsgs
 have you ever just randomli start cri becaus youv been hold in all of these emot and pretend to be happi for way too long,depressingmsgs
 type haha when you cant even smile act like your happi when all you want to do is cri tell everyon your okay when your not,depressingmsgs
 i hate get flashback from thing you dont want to rememb it feel like your heart suddenli drop and anxieti start take over you,depressingmsgs
 i prefer to distanc myself whenev im in a bad mood becaus ill becom the most heartless person youll ever meet,depressingmsgs
 have you ever want to cri but no tear came out so you just stare blankli into space while feel your heart break into a million piec,depressingmsgs
 that feel when you can actual feel the pain in your chest from hear someth or see someth that just realli break your heart,depressingmsgs
 have you ever realli want to ask a question but you didnt becaus you knew in your heart that you wouldnt be abl to handl the answer,depressingmsgs
 she took a deep breath and close her eye want to scream out so loud but with all the strength she had she kept everyth insid,depressingmsgs
 pleas understand that im tri but my best is never good enough no matter how hard i tri,depressingmsgs
 when life suck go to bed,depressingmsgs
 i overthink too much and it destroy me,depressingmsgs
 do you ever feel ok but your sad at the same time you just want to talk to someon and hug them but you feel annoy so you just stay quiet,depressingmsgs
 it hurt so much when you can feel yourself becom less and less import to the one person who mean the most to you,depressingmsgs
 she pretend like noth happen becaus she want peopl to see her strong onli she know how pain emotionali mental she realli is,depressingmsgs
 im liter so tire of be nice to peopl and go out of my way to make sure theyr okay and happi just to be treat like shit,depressingmsgs
 i have so much on my mind but i end up say noth at all,depressingmsgs
 noth kill you like your own thought,depressingmsgs
 i dont realli know where i stand in some peopl live one minut they treat me like im someon special then noth the next,depressingmsgs
 im just so tire tire of never be good enough tire of get put down tire of cri tire of insecur tire of be tire,depressingmsgs
 it kinda scare me that sometim you never truli know what someon is realli think or feel toward you despit what they say to you,depressingmsgs
 some peopl say im too sensit but the truth is i just feel too much everi word everi action and everi energi goe straight to my heart,depressingmsgs
 i prefer be realli busi just to keep myself from go into deep hurt thought and scenario but as long as im busi or asleep im fine,depressingmsgs
 i get so sad i get insecur i get jealou i get lone i overreact and i make mistak but i promis i will alway give you my loyalti,depressingmsgs
 you dont get it,depressingmsgs
 i need to stop imagin situat in my head that are never go to happen,depressingmsgs
 im scare to get close to peopl becaus i think they will eventu walk out of my life no matter how close we are becaus everyon leav,depressingmsgs
 it funni how you think your do fine but then one littl thing remind you of the past and it all come back and slap you in the face,depressingmsgs
 pleas dont expect me to alway be good and kind and love there are time when ill be cold and thoughtless and realli hard to understand,depressingmsgs
 she pretend like noth happen becaus she want peopl to see her strong onli she know how pain emotionali mental she realli is,depressingmsgs
 it suck doesnt it feel like your not good enough no matter how hard you tri,depressingmsgs
 it hurt like hell when you know that you need to let go of someon but you cant becaus your still wait for the imposs to happen,depressingmsgs
 it realli hurt so much when you can feel yourself becom less and less import to the one person who mean the most to you,depressingmsgs
 i hate when i cri about one thing then i end up cri about everyth that mess up in my life,depressingmsgs
 it realli hurt when someon is not in the mood to talk to you but when it come to someon els they seem to be the happiest person aliv,depressingmsgs
 have you ever just randomli start cri becaus youv been hold in all of these emot and pretend to be happi for way too long,depressingmsgs
 im sensit i over think everi littl thing and i care way too much,depressingmsgs
 overthink kill my happi insecurit kill my self esteem lie kill my trust,depressingmsgs
 it kinda sad when you realiz the person you use to tell everyth to now ha no idea of whats happen with your life,depressingmsgs
 physic mental emot tire,depressingmsgs
 i think im afraid to be happi becaus whenev i get too happi someth bad alway happen,depressingmsgs
 when your actual feel good for a moment becaus everyth seem to be go okay and then someth happen and boom sad again,depressingmsgs
 when im hurt i shut down i turn into a total bitch i shut off my emot i act differ toward everyth and everyon and i hate it,depressingmsgs
 noth hurt more then be ignor replac forgotten lie to,depressingmsgs
 i realli hate that feel when you see someth and your heart liter sink but you have to just sit there and pretend you dont care,depressingmsgs
 youv chang tri go through what ive gone through and then see if your the same pain chang peopl it make it harder to trust,depressingmsgs
 do you ever feel ok but your sad at the same time you just want to talk to someon and hug them but you feel annoy so you just stay quiet,depressingmsgs
 have you been so sad and tire and want to be alon but at the same time you realli wish there wa someon who you could talk to who care,depressingmsgs
 i wish someon wa afraid to lose me im alway scare of lose peopl that i love but i doubt anyon would fight to keep me in their life,depressingmsgs
 i truli feel like everyth i say or do is alway wrong like im a total disappoint to everyon and all i ever do is let peopl down,depressingmsgs
 have you ever want to cri but no tear came out so you just stare blankli into space while feel your heart break into a million piec,depressingmsgs
 i regret be nice apolog when i didnt do anyth wrong and for make unworthi peopl a prioriti in my life,depressingmsgs
 everi time i put myself back togeth i watch myself fall apart again and everi singl time is wors than befor,depressingmsgs
 do you ever write a realli long messag and about halfway through your like you know what they dont even care and end up delet it,depressingmsgs
 the saddest part is that you can treat me howev you want becaus at the end of the day ill still be here for you no matter what,depressingmsgs
 im scare to get close to peopl becaus i think they will eventu walk out of my life no matter how close we are becaus thay alway do,depressingmsgs
 i cannot make you understand i cannot make anyon understand what is happen insid me i cannot even explain it to myself,depressingmsgs
 i am constantli torn between want to fix myself and want to destroy myself,depressingmsgs
 it honestli suck when you have so much on your mind and no one to tell it to,depressingmsgs
 im the type of person that one thing can chang my mood complet and i can go from confid to insecur in a matter of second,depressingmsgs
 dont come to my graveston and display emot which you never onc show to me while i wa breath becaus that couldv kept me aliv,depressingmsgs
 im sorri that im not everyth you want and im sorri that my best isnt good enough im sorri that everyth i do disappoint you,depressingmsgs
 my feel oh dont worri about those nobodi els doe,depressingmsgs
 sometim it better to keep silent than to tell other how you feel becaus it hurt know they can hear you but not understand you,depressingmsgs
 im complet terrifi of be like thi for the rest of my life,depressingmsgs
 if i annoy you tell me and ill leav you alon becaus noth suck more than be unsur of whether someon enjoy your compani or not,depressingmsgs
 i think im afraid to be happi becaus whenev i get too happi someth bad alway happen,depressingmsgs
 that feel when you can actual feel the pain in your chest from hear someth or see someth that just realli break your heart,depressingmsgs
 im the type of person that need answer and closur becaus im not good at let thing slide without tri to understand how and whi,depressingmsgs
 have you ever want to cri but no tear came out so you just stare blankli into space while feel your heart break into a million piec,depressingmsgs
 all my life ive been judg by peopl i care about ignor by those who said theyd never leav me and hurt by the one i love the most,depressingmsgs
 when im hurt i shut down i turn into a total bitch i shut off my emot i act differ toward everyth and everyon and i hate it,depressingmsgs
 do you ever feel the need to ask someon if they actual still want you in their life becaus it alway feel like they dont realli care,depressingmsgs
 instead of tell you how i feel i sit on twitter and post tweet about it,depressingmsgs
 i hate get flashback from thing you dont want to rememb it feel like your heart suddenli drop and anxieti start take over you,depressingmsgs
 emot im done mental im drain physic i smile,depressingmsgs
 she sad becaus she never share her deepest thought or feel with anyon she went her entir life unspoken becaus nobodi understood,depressingmsgs
 we hide behind a fake smile to mask the pain but sometim we wish someon would look close enough and see how broken we realli are insid,depressingmsgs
 pain chang peopl it make them trust less overthink more and shut peopl out,depressingmsgs
 i hate get so sad to the point where my bodi complet shut down and all i can do is just lay there and think about all my problem,depressingmsgs
 all the thing i did wrongi reli on someon for my happii love peopl more than i love myselfi never ask for help,depressingmsgs
 mayb im better of alon becaus no one ha ever love me the way i love them and i have never felt like anyon want me or need me at all,depressingmsgs
 when your actual feel good for a moment becaus everyth seem to be go okay and then someth happen and boom sad again,depressingmsgs
 do you ever just sit there and realiz that you mean noth to anyon and you start feel lost alon and unlov and truli unwant,depressingmsgs
 i cant stand how quickli my mood chang it effect my whole life becaus nobodi understand me and peopl just get realli annoy with me,depressingmsgs
 do you ever feel okay but your sad at the same time you want to talk to someon and hug them but you feel annoy so you just stay quiet,depressingmsgs
 when im hurt i shut down i turn into a total bitch i shut off my emot i act differ toward everyth and everyon and i hate it,depressingmsgs
 do you ever feel the need to ask someon if they actual still want you in their life becaus it alway feel like they dont realli care,depressingmsgs
 she scare to get to close to anyon anymor becaus everyon who promis her they would stay turn their back on her and walk away,depressingmsgs
 so mani peopl in thi world have trust issu becaus peopl say im here for you and then run away as soon as thing start to fall apart,depressingmsgs
 be veri care with your word becaus some peopl are more fragil than other and they dont heal easili or mayb they dont heal at all,depressingmsgs
 i just want to lie in bed and not particip in life,depressingmsgs
 it sad nobodi ever know how much someon is actual hurt someon right next to you could be complet broken and you wouldnt know,depressingmsgs
 whenev im upset and i want to talk to someon about it i realis they probabl wouldnt care or know what to say so i keep it all insid,depressingmsgs
 type haha when you cant even smile act like your happi when all you want to do is cri tell everyon your okay when your not,depressingmsgs
 depress is when you dont realli care about anyth anxieti is when you care too much and over think everyth have both is hell,depressingmsgs
 i wish someon wa afraid to lose me im alway scare of lose peopl that i love but i doubt anyon would fight to keep me in their life,depressingmsgs
 do you ever feel like cri becaus your life is so shit and you just keep mess up,depressingmsgs
 have you been so sad and want to be alon but at the same time you realli wish there wa someon who you could talk to that actual care,depressingmsgs
 peopl realli dont realli understand how stress it is to explain what go on in your head when you dont even understand it yourself,depressingmsgs
 it suck doesnt it feel like your not good enough no matter how hard you tri,depressingmsgs
 you dont realiz how lone you are until it the end of the day and you have a bunch of thing to talk about but no one to tell them to,depressingmsgs
 it hurt like hell when someon make you feel special then suddenli leav you hang and you have to act like you dont care at all,depressingmsgs
 im just so tire tire of not be good enough tire of get put down tire of cri tire of insecur tire of be tire,depressingmsgs
 she pretend like noth happen becaus she want peopl to see how strong she is onli she know how pain and emot she realli is,depressingmsgs
 my onli relief is to sleep when im sleep im not sad im not angri im not scare im not hurt im not lone im just noth,depressingmsgs
 the most irrit thing is when someth bother you and you liter cant do anyth about it but drown yourself in your own thought,depressingmsgs
 the worst feel is when you find out you didnt mean as much to someon as you thought you did and you look so stupid for care too much,depressingmsgs
 no one ever notic your tear no one even notic your sad no one notic your hurt and in pain but they alway notic your mistak,depressingmsgs
 you smile but you realli just want to cri you talk but you just want to be quiet and you pretend like your happi but you realli arent,depressingmsgs
 you dont know pain until you are stare at the mirror with tear stream down your face beg yourself to just hold on and be strong,depressingmsgs
 physic mental emot tire,depressingmsgs
 i liter ruin everyth without even tri,depressingmsgs
 that embarrass moment when you have to quickli wipe away your tear put a fake smile on becaus you hear someon come in to the room,depressingmsgs
 i should wake up feel glad but i dont i want to go back to sleep and stay that way forev i dont want to wake up i want to give up,depressingmsgs
 your afraid to tell peopl how you feel becaus you fear reject so you buri it deep insid yourself where it onli destroy you more,depressingmsgs
 i would just like to say fuck you to everyon who made me feel inadequ and worthless grow up and ruin my self confid for year,depressingmsgs
 it kinda sad when you realiz the person you use to tell everyth to now ha no idea of whats happen with your life,depressingmsgs
 it sad when you realiz you arent as import to someon as you thought you were,depressingmsgs
 do you get the feel peopl are slowli forget about you and replac you and you soon realiz it not a feel it becom realiti,depressingmsgs
 im sorri i cant live up to your expect im sorri i cant be normal like everyon els im sorri im not as good as everyon els,depressingmsgs
 do you ever just sit there and realiz that you mean noth to anyon and you start feel lost alon and unlov and truli unwant,depressingmsgs
 when i die dont come to my grave sit there tell me how much you love and miss me those are the thing i need to hear when i wa aliv,depressingmsgs
 those teenag who sit in their room at night cri themselv to sleep were onc children with light in their eye and hope in their heart,depressingmsgs
 im scare to get close to peopl becaus i think they will eventu walk out of my life no matter how close we are becaus everyon leav,depressingmsgs
 the saddest peopl tri their best to make peopl happi they know what it like to feel worthless they dont want anyon els to feel that,depressingmsgs
 worst feel in the world is know you did the best you could and it still wasnt good enough,depressingmsgs
 one minut i seem to be feel fine the next minut it feel like everyth around me is crumbl and im left feel noth,depressingmsgs
 im so tire im stress and im sad everyth hurt im about to break down and i know i should be stronger than thi but im not,depressingmsgs
 type haha when you cant even smile act like your happi when all you want to do is cri tell everyon your okay when your not,depressingmsgs
 twitter is the onli place you dont have to say im fine becaus everyon on here know you arent,depressingmsgs
 have you been so sad and tire and want to be alon but at the same time you realli wish there wa someon who you could talk to who care,depressingmsgs
 sometim it better to keep silent than to tell other how you feel becaus it hurt know they can hear you but not understand you,depressingmsgs
 i lost myself a long time ago i dont know who i am anymor,depressingmsgs
 i wish someon wa afraid to lose me im alway scare of lose peopl that i love but i doubt anyon would fight to keep me in their life,depressingmsgs
 it hurt like hell when someon make you feel special then suddenli leav you hang and you have to act like you dont care at all,depressingmsgs
 i am constantli torn between want to fix myself and want to destroy myself,depressingmsgs
 do you ever feel ok but your sad at the same time you just want to talk to someon and hug them but you feel annoy so you just stay quiet,depressingmsgs
 whi are you sad i dont know anymor,depressingmsgs
 ever miss yourself the person you were befor you becam depress befor you start hate yourself befor you want to die i do,depressingmsgs
 i alway act like im fine and everyon think im okay but when the light are off and im all alon that when my tear start to fall,depressingmsgs
 when youre ignor by someon whose attent mean the most to you is the worst feel you start to over think and it eat away at you,depressingmsgs
 overthink kill my happi insecurit kill my self esteem lie kill my trust,depressingmsgs
 i hate im the type of person to never get ani sleep becaus all i do everi night is overthink the smallest shit that shouldnt even matter,depressingmsgs
 the worst thing is when your super excit to talk to someon and they just brush you off and you realis they dont care at all it suck,depressingmsgs
 that embarrass moment when you have to quickli wipe away your tear put a fake smile on becaus you hear someon come in to the room,depressingmsgs
 i wish someon wa afraid to lose me im alway scare of lose peopl that i love but i doubt anyon would fight to keep me in their life,depressingmsgs
 do you ever just want to pack up and just leav out of the blue without say anyth to anyon like just leav and start a fresh new life,depressingmsgs
 do you ever feel ok but your sad at the same time you just want to talk to someon and hug them but you feel annoy so you just stay quiet,depressingmsgs
 we hide behind a fake smile to mask the pain but sometim we wish someon would look close enough and see how broken we realli are insid,depressingmsgs
 physic mental emot tire,depressingmsgs
 it suck doesnt it feel like your not good enough no matter how hard you tri,depressingmsgs
 when your actual feel good for a moment becaus everyth seem to be go okay and then someth happen and boom sad again,depressingmsgs
 i dont think peopl understand just how stress it is to explain what go on insid your head when you dont even understand it yourself,depressingmsgs
 when im hurt i shut down i turn into a total bitch i shut off my emot i act differ toward everyth and everyon and i hate it,depressingmsgs
 she pretend like noth happen becaus she want peopl to see her strong onli she know how pain emotionali mental she realli is,depressingmsgs
 im a realli hard person to understand i have major issu with talk about all my feel and thought and im realli sorri im tri,depressingmsgs
 type haha when you cant even smile act like your happi when all you want to do is cri tell everyon your okay when your not,depressingmsgs
 whi are you sad i dont know no reason oh no there are plenti of reason im just not sure which one it is thi,depressingmsgs
 if you could read my mind,depressingmsgs
 when youre ignor by someon whose attent mean the most to you is the worst feel you start to over think and it eat away at you,depressingmsgs
 all the thing ive done wrongi reli on someon for my happii love peopl more than i love myselfi never ask for help,depressingmsgs
 i dont think anyon realli understand how tire it is to act okay and alway be the strong one when in realiti your close to the edg,depressingmsgs
 the veri worst type of cri is the silent one the one where you have to hold your breath and grab your stomach just tri to keep quiet,depressingmsgs
 she the girl who laugh smile and talk a lot and seem realli happi she could also be the girl who cri herself to sleep everi night,depressingmsgs
 im the type of person that need answer and closur becaus im not good at let thing slide without tri to understand how and whi,depressingmsgs
 some peopl need to realiz that there are day when your not in the right mood to talk or interact with anyon but it noth person,depressingmsgs
 do you ever feel like peopl just forget you exist,depressingmsgs
 mayb im better off alon becaus no one ha ever love me the way i love them and i have never felt like anyon want me or need me at all,depressingmsgs
 it realli hurt when someon is not in the mood to talk to you but when it come to someon els they seem to be the happiest person aliv,depressingmsgs
 have you ever just randomli start cri becaus youv been hold in all of these emot and pretend to be happi for way too long,depressingmsgs
 its amaz how fast i can go from be in a good mood to realli want to sleep foryear becaus im just so damn tire of everyth,depressingmsgs
 be veri care with your word becaus some peopl are more fragil than other and they dont heal easili or mayb they dont heal at all,depressingmsgs
 i dont realli know where i stand in some peopl live one minut they treat me like im someon special then noth the next,depressingmsgs
 it sad to think how much damag self hate can do to your bodi it damag you mental it screw you up emot it hurt you physic,depressingmsgs
 have you ever notic that no one notic your tear no one notic your sad no one notic your pain but they all notic your mistak,depressingmsgs
 everi singl time i put myself back togeth again i watch myself fall apart onc again and everi singl time is wors than the time befor,depressingmsgs
 you smile but you want to cri you talk but you just want to be quiet you pretend like your happi but you arent your break down,depressingmsgs
 she hide all her problem behind a smile behind her smile is a world of pain and hurt you think you know her but you realli have no idea,depressingmsgs
 i feel myself chang i dont even laugh the same anymor i dont smile the same or talk the same im just so damn tire of everyth,depressingmsgs
 if you leav someon at least tell them whi becaus what more pain than be abandon is know your not worth an explan,depressingmsgs
 stop ask me to trust you when im still cough up water from the last time you let me drown,depressingmsgs
 do you ever feel ok but your sad at the same time you just want to talk to someon and hug them but you feel annoy so you just stay quiet,depressingmsgs
 i need someon who will understand how unstabl i am sometim be alon can be danger for me but other time it exactli what i need,depressingmsgs
 im sorri that im not everyth you want and im sorri that my best isnt good enough im sorri that everyth i do disappoint you,depressingmsgs
 i dont tweet for sympathi or attent i express my thought and feel thi is my outlet where i can say stuff without feel judg,depressingmsgs
 i wish someon wa afraid to lose me im alway scare of lose peopl that i love but i doubt anyon would fight to keep me in their life,depressingmsgs
 im pretti sure by nowtireis just part of my person descript,depressingmsgs
 nobodi hate me more than myself,depressingmsgs
 i hate the fact that i cri when im angri and that the worst thing ever becaus your tri to act tough and mean but instead you cri,depressingmsgs
 you smile but all you want is to cri you talk but you realli just want to be quiet you pretend like your happi but you realli arent,depressingmsgs
 im asham of myself becaus i know i should be better and i have no idea how to get there,depressingmsgs
 it hurt like hell when you know that you need to let go of someon but you cant becaus your still wait for the imposs to happen,depressingmsgs
 do you ever feel like youv been abandon by everybodi and the onli thing you have left to look forward to in life is complet noth,depressingmsgs
 i alway get nervou when peopl stop repli to me it like did i say someth wrong did i scare them away did i offend you in some way,depressingmsgs
 what pain is when your on the brink of cri and fall apart and you have to realli forc it in so peopl cant see you break,depressingmsgs
 she sad becaus she never share her deepest thought or feel with anyon she went her entir life unspoken becaus nobodi understood,depressingmsgs
 have you ever been so sad that you just realli want to be alon but at the same time you realli wish there wa someon who you can talk to,depressingmsgs
 when i cant push though my depress and it take over i have to close my door shut the world out it the onli way i know how to surviv,depressingmsgs
 when im hurt i shut down i turn into a total sarcast bitch i shut off my emot and act indiffer and defens toward everyth,depressingmsgs
 i hate when i cri about one thing then i end up cri about everyth that mess up in my life,depressingmsgs
 pain chang peopl it make them trust less overthink more and shut peopl out,depressingmsgs
 she the girl who laugh and talk a lot and seem veri happi she is also the girl who cri herself to sleep everi night,depressingmsgs
 do you ever write a realli long messag and about halfway through your like you know what they dont even care and end up delet it,depressingmsgs
 i feel myself chang i dont even laugh the same anymor i dont smile the same or talk the same im just so damn tire of everyth,depressingmsgs
 whi are you sad i dont know no reason oh no there are plenti of reason im just not sure which one it is thi time,depressingmsgs
 proud of you australia instead of fear we choos love support of our muslim brother and sister illridewithy sydneysieg mateship,depressingmsgs
 pleas dont jump to conclus resist islamophobia rememb thi is a crime that hurt muslim too terroist hostag sydneysieg,depressingmsgs
 no word need philliphugh,depressingmsgs
 i love hear the word i miss you if onli some one would say it and mean it,depressingmsgs
 just becaus im be quiet that doesnt mean im mad sometim im just not in the mood to talk,depressingmsgs
 sometim you dont know how strong you are until the day you look back and realiz that despit everyth your still stand,depressingmsgs
 i serious over think everyth which make me stress myself out and creat problem that werent even there in the first place,depressingmsgs
 dont do it for them becaus you have to do it becaus you want to,depressingmsgs
 bad news is everyon is not go to like you good news is that not your problem,depressingmsgs
 life is too damn short to give anoth minut to anyon or anyth that doesnt make you happi,depressingmsgs
 paper cut so small but so evil,depressingmsgs
 there is no wrong in life noth is a mistak everyth is an experi,depressingmsgs
 never ignor a person who love you and care for you one day you may realiz youv lost the moon while count the star,depressingmsgs
 dont fall for the wrong person just becaus they know how to say the right thing,depressingmsgs
 i hate when peopl sit in front of you at movi take away your foot rest,depressingmsgs
 sometim i wish you were in my place just to know how i feel,depressingmsgs
 protect those who mean the most to you and never turn back on them in the end theyr the one who will stand by you,depressingmsgs
 when someon take too long to text me back i start reread what i sent to see what i mightv said wrong,depressingmsgs
 we dont lose friend we just learn who our real one are,depressingmsgs
 drunk word are sober thought,depressingmsgs
 i realli hate it when im in a good mood and suddenli someth bad happen and ruin everyth,depressingmsgs
 never give up on someth you realli want its difficult to wait but wors to regret,depressingmsgs
 i miss the way we use to talk,depressingmsgs
 thank for text me first and then ignor my repli,depressingmsgs
 i hate when i forget to press send on my phone then sit and wait there for a repli like an idiot,depressingmsgs
 two day is not enough time for a weekend,depressingmsgs
 hope everyon ha a wonderful sunday stay safe and enjoy the day xox,depressingmsgs
 accept me at my strongest support me at my weakest,depressingmsgs
 im offici done tri if you want me in your life you can come find me until then continu treat me like i dont exist,depressingmsgs
 i like to pretend that everyth is alright becaus when everybodi els think your fine sometim you forget for a while that your not,depressingmsgs
 respect peopl feel even if it doesnt mean anyth to you it could mean everyth to them,depressingmsgs
 i dont have trust issu its just that peopl dont make themselv trustworthi anymor,depressingmsgs
 sometim you just got to be strong it may hurt and you may shed a few tear but everi thing go to be alright,depressingmsgs
 that the thing about pain it demand to be felt,depressingmsgs
 whi do you feel the need to put peopl down,depressingmsgs
 if all your go to do is correct my grammar then pleas unfollow me,depressingmsgs
 i didnt lose a follow a follow lost me,depressingmsgs
 i hate be the one who alway care about other peopl feel sometim i just need someon who can also understand and care for me,depressingmsgs
 it hurt when you have someon in your heart but you cant have them in your arm,depressingmsgs
 say that your okay is so much easier rather than explain all the reason whi your not,depressingmsgs
 a true friend is someon who can see the truth and pain in you even when your fool everyon els,depressingmsgs
 alway rememb that no matter how useless you think you are you are still someon reason to smile,depressingmsgs
 it alway amaz me how tough some peopl get when theyr behind a keyboard,depressingmsgs
 worst feel in the world is know you did the best you could and it still wasnt good enough,depressingmsgs
 who els take out their head phone and listen to them to make sure the music isnt loud enough for everyon to hear,depressingmsgs
 ive gotproblem andof them are complet made up scenario in my head that im stress about for absolut no logic reason,depressingmsgs
 do someth weird and think thi is whi im singl,depressingmsgs
 no matter how good or bad you think life is wake up each day and be thank for life someon els is fight to surviv,depressingmsgs
 it is not import to have a million friend it is more import to have a friend that stand by you when million are against you,depressingmsgs
 failur are a part of life if you dont fail youll never learn if you never learn youll never chang,depressingmsgs
 appear make impress but is the person that make an impact,depressingmsgs
 i dont care if it am am am or am if you call and i care about you ill alway answer,depressingmsgs
 im proud of my heart it been play stab cheat burn and broken but somehow still work,depressingmsgs
 tweet someon while your half asleep then read your text in the morn and realiz you made no sens,depressingmsgs
 sometim good thing fall apart so better thing can fall togeth everi stori ha an end but in life everi end is just a new begin,depressingmsgs
 sometim you need patienc in order to find true happi it wont come fast and it wont come easi but it will be worth it,depressingmsgs
 the best reason to love a person is to love a person for no reason at all,depressingmsgs
 i am not proud of some of the thing i have done but i am grate for the lesson ive learn from them,depressingmsgs
 second chanc are not given to make thing right but are given to prove that we could be better even after we fall,depressingmsgs
 a true friend is someon who help you up when you are down and if they cant help you up they lay down and listen,depressingmsgs
 im sad hurt angri mad disappoint but you know what ill put on a happi face and move on it will hurt but i will surviv,depressingmsgs
 dont judg my choic if you dont understand my reason,depressingmsgs
 dear life when i said can my day get ani wors it wa a rhetor question not a challeng,depressingmsgs
 im a leader not a follow unless its a dark place then screw it youre go first,depressingmsgs
 one of the hardest lesson in life is let go whether it guilt anger love loss or betray chang is never easi,depressingmsgs
 stay strong make them wonder how your still smile,depressingmsgs
 sometim youll find the saddest song bring u the most comfort and the memori that make u cri are the happiest one youll ever have,depressingmsgs
 it seem like peopl alway want the truth but never want to be honest,depressingmsgs
 one thing you can do better than anyon els is be yourself,depressingmsgs
 some peopl arent meant to be in our live forev some are just pass through to teach us a lesson,depressingmsgs
 those that are the hardest to love need it the most,depressingmsgs
 sometim we expect more from other becaus wed be will to do that much for them,depressingmsgs
 i will never apolog for have feel … im secur enough to honestli express them when i dont feel anyth ill know im in troubl,depressingmsgs
 if you have a problem with me text me if you dont have my number than that mean you dont know me well enough to have a problem with me,depressingmsgs
 stuck betweeni realli want to talk to youandi dont want to annoy you,depressingmsgs
 thing that shouldnt exist bodi hair acn get sick bad thing happen to good peopl oliv,depressingmsgs
 you can close your eye to the thing you dont want to see but you cant close your heart to the thing you dont want to feel,depressingmsgs
 if she cri dont say anyth just hug her,depressingmsgs
 there are no shortcut to ani place worth go,depressingmsgs
 i just work out how to take photo on twitter jeeeppee i know it took me a year no laugh pleas lol,depressingmsgs
 over think kill your happi insecur kill your selfesteem and lie kill your trust,depressingmsgs
 even if im not tweet im alway here a l w a y s scroll judg judg scroll that right i see everyth,depressingmsgs
 someon stop me my mind is in overdr my say are get wors mayb time for bed,depressingmsgs
 ye im in a stupid mood,depressingmsgs
 ive gotproblem andof them are complet made up scenario in my head that im stress about for absolut no logic reason,depressingmsgs
 am i the onli one who wake up then stay in bed for like anoth hour,depressingmsgs
 i act like im fine everyon think im okay yet when the light are off and im all alon that is when the tear start to fall,depressingmsgs
 dont be afraid to feel what youre feel tri to rememb that you are not alon you are veri love veri need and veri special,depressingmsgs
 you shouldnt give up fight for yourself and who you are youve got to go through the worst time in life to get the best,depressingmsgs
 nobodi can go back and start a new begin but anybodi can start today and make a new end,depressingmsgs
 sometim quiet peopl have a lot to say but they just dont open up to anybodi,depressingmsgs
 alway wear a smile not becaus life is full of reason to smile but becaus your smile itself is a reason for other to smile,depressingmsgs
 text me when your bore and ill ignor it like im busi,depressingmsgs
 im not perfect i make mistak and i hurt peopl but when i say that im sorri pleas believ me becaus i mean it,depressingmsgs
 i tri not to miss you i tri to let go but in the end your alway on my mind,depressingmsgs
 i am who i am i like what i like i love what i love i do what i want get off my back and deal with it it my life not your,depressingmsgs
 i hate it when i cant stop think about that one person and deep down insid i know they probabl havent even thought about me onc,depressingmsgs
 dont judg a situat youv never been in,depressingmsgs
 there not a day that goe by that i dont wish that i could take away everi ounc of your suffer and put it on my shoulder,depressingmsgs
 were all beauti everi singl one of us dont let someon make you think differ,depressingmsgs
 im not a perfect person there mani thing i wish i didnt do but i will alway continu learn to becom a better me,depressingmsgs
 everybodi ha gone through someth that ha chang them in a way that they could never go back to the person they onc were,depressingmsgs
 if your read thi i want you to know you are love and you are want stay strong,depressingmsgs
 it sad when children feel like their life is fall apart so quickli it seem imposs to stop it,depressingmsgs
 life unfair sometim we apolog when we know were right just becaus we dont wanna hurt their feel,depressingmsgs
 some day i wish thing had turn out differ,depressingmsgs
 be strong i know you can i believ in you,depressingmsgs
 suicid isnt cowardli ill tell you what is cowardli treat peopl so badli that they want to end their live,depressingmsgs
 have a heart that never harden a temper that never tire a touch that never hurt,depressingmsgs
 im done tri if you want me in your life let me know,depressingmsgs
 i distanc myself from peopl for a reason,depressingmsgs
 i dont know whi i care about the peopl that dont even care about me,depressingmsgs
 i wish i had a delet button in my life to delet some peopl some memori and some feel,depressingmsgs
 i get repiss about an old situat whenev i start think about it again,depressingmsgs
 tweet what you realli want to say then delet it,depressingmsgs
 i love sleep you forget about pain problem stress everyth for a while,depressingmsgs
 suicid is stupid you wanna know what is stupid hurt someon so much emot that they think suicid is the onli answer,depressingmsgs
 one bad relationship could make you never want to fall in love again,depressingmsgs
 i have more convers in my head than i do in real life,depressingmsgs
